time,solar,wind,demand,price,carbon_intensity
30,0.005241348251670989,1.1354149204546777,6.43247935502995,230.80073622682283,0.6700461874333772
31,0.925597410796594,0.9365212602106923,6.110112991364712,119.27340939783622,0.6499209562834163
32,1.944478130284389,0.8788216373268547,6.120292517751885,100.62673717467739,0.5951695155896566
33,2.3449023788070757,0.8811500157810191,5.629952679615236,96.4787786725977,0.6707877081264882
34,2.825431338224297,1.2098397447336793,5.351512039627497,79.65366132024671,0.13210829234336
35,2.9804898047951616,1.1694318365321457,5.6083791809690124,84.4092260969596,0.15382074321863562
36,3.0020649954467236,1.0745989277090662,4.70853960544772,53.55709051713682,0.16293501508193736
37,2.96662896625673,1.6586981730562709,4.586781613054124,57.785882306841785,0.17893957108416994
38,3.0355347305082083,1.884000784804301,4.348440510541504,35.519680074333756,0.19196732982631162
39,2.396785317433026,1.8409986301639933,4.602407121586385,65.07561021170791,0.18541901114432777
40,1.576102105641355,1.5030359029651337,4.148430355675268,73.15595066777854,0.18129944846067209
41,0.7198453295178553,1.4596082810624078,4.322522317629954,84.20025458684519,0.6282923574766698
42,0.14539885282577242,1.5353784967476303,6.375034858385914,125.80715144335285,0.619330687134578
43,0.0,1.5150921609672388,5.786224330425988,118.39662274932844,0.6406356770107886
44,0.0,1.45899486927271,6.3962740343179725,132.0537589233461,0.6096121676295301
45,0.0031883502483614247,1.2111209856323037,6.159429680611468,134.07046352433386,0.6718576113689326
46,0.0,1.2578669772175306,4.806118592644913,107.75895266472436,0.59703385160296
47,0.09073355226988379,0.8772503300538014,5.278749858585364,117.14691055654461,0.6146131048507996
48,0.06747108338342814,0.5327988224153377,5.765469981149739,301.79671829988456,0.6720673330382269
49,0.0,0.2336084880493209,6.376863462385923,316.89165304759933,0.6379966127743673
50,0.0,0.0,6.774916936695831,301.6440819017594,0.6051236241180206
51,0.0,0.3905216719554745,6.92033420490121,304.7344803345617,0.64878124821476
52,0.0,0.0,6.936427471627736,227.9743181302084,0.6496158504795703
53,0.16825747680844125,0.0,6.874846816542052,228.898784158783,0.6318673518519691
54,0.0,0.0,7.1017106300162585,216.77831542533104,0.6299544270454742
55,0.6635811626338249,0.0,6.968935205787726,223.4411190753117,0.6675035625256135
56,1.6487818645770962,0.0,7.02269099320778,296.2266437999226,0.6057934072556403
57,2.3802703308355135,0.0,7.517953442727806,252.6100130215205,0.638309190442405
58,3.0706711069447112,0.0,6.791834418651119,103.6126940283607,0.631144576106193
59,3.2744224817174934,0.0,5.997843212163229,93.06598709408128,0.58322234779116
60,3.5641703680444006,0.0,5.872322995418465,86.71072866980894,0.6288641669486404
61,3.4273636289639255,0.0,5.58837517526809,84.08626059003738,0.6060704146593933
62,3.18310845540973,0.0,5.260948426964864,90.57330245418125,0.6417893973925269
63,2.7349129036417392,0.0,4.812083257133117,84.26920269843517,0.6480117850915137
64,2.091868495015711,0.0,4.802292705474166,104.98110027274686,0.6722711150220435
65,1.0679668150047554,0.0,4.578712583243159,111.79573068445248,0.6096033716767227
66,0.0,0.0,6.04938124790369,254.55434117204464,0.6633565828462334
67,0.0,0.0,6.284974245972656,247.82987022408992,0.5836039703002591
68,0.029717537161356514,0.0,5.830185732718048,215.55223504798653,0.5986800804915516
69,0.24817530047955758,0.0,6.195755166769275,267.34717930186446,0.6703658805962074
70,0.08119443991166124,0.0,4.84016360443783,126.56331487212317,0.6194701186489935
71,0.14440468855233454,0.0,5.146157964011829,214.71925773041204,0.6384018054716678
72,0.0,0.0,5.497521014219691,294.7553501565506,0.6147745618403337
73,0.07083413955728,0.0,5.985529861686385,307.1742742523211,0.5850160049173423
74,0.08618307071642767,0.0,6.1555671149517535,289.6345389554957,0.6532551523422211
75,0.0,0.0,6.224180982507066,316.8554389630144,0.6151116392005204
76,0.09327935563852174,0.0,6.48177837818296,323.2291927034606,0.6548028445993325
77,0.12849727124715155,0.0,6.782529855279949,281.9113960970076,0.6274046391908152
78,0.0,0.0,7.11669537823173,284.65907666362943,0.6509222567889192
79,1.0280442419530815,0.0,7.1047112400717864,238.0665922501118,0.6917141335540576
80,1.9477545652384132,0.0,6.265827332916138,116.61688160748206,0.6368958403805851
81,2.482829726770134,0.0,6.299746823462494,112.43572723493847,0.6396207236251987
82,3.031127574578742,0.0,6.362078545650877,105.90773875442643,0.5952715922207817
83,3.343586316608566,0.0,5.9117351878634565,91.36213852293407,0.6464669253444677
84,3.425682865156883,0.0,5.741803772750112,89.81241551355262,0.5944329946632878
85,3.3994785296092194,0.0,5.193431587800155,81.84981299248018,0.6088336970042273
86,2.981669691026276,0.0,5.217984356076198,71.26813260086017,0.6140206076020576
87,2.4374360551448775,0.0,4.885717620321762,94.68841127909496,0.631353067535796
88,1.6571810471007609,0.0,4.442238890365136,96.71787931177839,0.5977334326175205
89,0.7215408858639067,0.0,4.755983918692858,112.19700278857668,0.6455669328243183
90,0.0,0.0,6.153435339836649,242.49509348824193,0.5947510698249985
91,0.03947969159484969,0.0,6.066603487424588,258.6417558351752,0.6707631036636191
92,0.0,0.0,5.807539281119607,266.10092246712884,0.6344309217560281
93,0.0,0.0,6.2466835403804835,298.90228810637063,0.6265562074493228
94,0.1970592152340093,0.0,5.190973894204914,121.1563848411658,0.6311977178973023
95,0.13518189173726294,0.0,5.667793651220747,285.2281449367298,0.6231627414983519
96,0.0,0.0,6.01457153955608,238.91470561912885,0.6334216708507315
97,0.07240553121303688,0.0,6.3263102350082345,216.7829949816902,0.597748882747451
98,0.0,0.0,6.329208964463957,225.9816512834476,0.636583903316679
99,0.19531069999169928,0.0,6.793174445813285,227.46899681961463,0.6589733801097046
100,0.0,0.0,7.0632667723694045,304.1165216216369,0.5634466370280206
101,0.009806004043306378,0.0,6.979700448213037,221.6014535550835,0.5828886439662571
102,0.1661770339499687,0.0,7.204699930460362,324.3507345111643,0.6746434186517598
103,0.8065214467204664,0.0,6.8191697749180635,288.6803066412334,0.6425722867633542
104,1.906544104916638,0.0,7.052281765457065,302.3504877285462,0.6041165250633593
105,2.376779573404344,0.0,6.663511275916931,114.75809083806958,0.6072826620923246
106,3.0596724026299786,0.0,10.89983005444697,257.7632969504527,0.6092208946219182
107,3.345266628870267,0.0,6.911499472585284,104.7200610625668,0.6042238582948934
108,3.4893793956075734,0.0,6.272704370580695,88.59450546635051,0.6482643104827756
109,3.3999512280152024,0.0,5.8717428478009985,87.54683531930993,0.6163189808293787
110,3.022167586198515,0.0,5.449486169750471,100.4491665164359,0.601559942248712
111,2.352793725058084,0.0,5.078408120996033,88.96585016663381,0.5910881677752702
112,1.8539895788090242,0.0,4.976419776757805,102.68558938035716,0.6261134042495753
113,0.9923313773326765,0.0,5.0556194490664,115.92783101551555,0.6382701422267308
114,0.15478038290797727,0.0,6.5002585361831455,278.42246257583747,0.6734594863792239
115,0.16619377881951455,0.0,6.154231317427508,251.5644874079685,0.5806112710530706
116,0.0,0.0,6.676861659717081,222.6065303644979,0.6332025945310571
117,0.15426135438582816,0.0,6.917422582030428,281.7807710782183,0.5904200624260162
118,0.15572816085365965,0.0,5.587201404325519,278.9171785219893,0.6614900006398275
119,0.0,0.0,5.981926403700267,238.20620405339707,0.5813590181899639
120,0.1244885527043961,0.0,6.22614983606587,282.3553172945844,0.6347481098419995
121,0.1761877405914536,0.0,6.855970426009959,313.5325079056174,0.6492728787656784
122,0.0,0.0,7.0248044127959,299.1604802239075,0.6203114074837146
123,0.0,0.0,7.64254369947975,264.21389426628,0.6093791378716232
124,0.0,0.0,7.005612732674198,325.67701727748545,0.6382232724709572
125,0.3351248477294814,0.0,11.552007308031362,323.7282333115203,0.6604775663828851
126,0.028351254336035747,0.0,7.546327671994078,292.70096204464653,0.6489302708797846
127,0.7601615236494866,0.0,11.478123474844665,370.22409370107306,0.6409206907916768
128,1.71964632731116,0.0,7.937760623623387,236.0371795129241,0.6809570969132538
129,2.3555874684013176,0.0,7.426462746754573,229.84249350181142,0.6358726374407161
130,2.983175241747532,0.0,7.003044208212915,116.3797073697537,0.6368841570146357
131,3.392157686238559,0.0,6.982021183528408,106.72148807673905,0.6086712596281709
132,3.192608359406976,0.0,6.132632857457381,99.44554539402867,0.6256622452529662
133,3.4239884857892653,0.0,6.262279513328365,92.92772106308358,0.6480021449650288
134,3.200849269689307,0.0,5.909966276395672,85.75821684067597,0.6102470363600259
135,2.451189477511336,0.0,5.637532259054974,99.30955134779828,0.6233379560788139
136,1.7040766092514037,0.0,5.1724761561526025,91.06357710865004,0.6398424816989144
137,1.0370975113686034,0.0,5.277664904204316,118.02288515404406,0.6181878609301544
138,0.0,0.0,6.63867748619537,316.80530892318257,0.581237567115484
139,0.0,0.0,6.546269605897958,270.11015162443596,0.6337860866147054
140,0.0,0.0,6.841587785822449,305.89038606071085,0.6515908745825915
141,0.0,0.0,6.639688347538599,298.8937972477195,0.6233529873428106
142,0.047283237314064114,0.0,6.120971071851521,210.60328457864293,0.6399974057737826
143,0.0,0.0,6.257620578683802,203.52534629456827,0.5915944887734212
144,0.06597314679577129,0.0,6.656957591717995,249.2423052216845,0.6524228651359394
145,0.09968966399549431,0.0,6.773499675039088,267.6902921196863,0.6175007206584087
146,0.059590232072582024,0.0,7.108130639685881,301.40193955828863,0.62954752887784
147,0.0,0.0,7.243961765622009,308.27124369712715,0.6070431000845502
148,0.0,0.0,7.972522384734094,269.3928121508113,0.6704119877872677
149,0.14978966342525132,0.0,7.477190354086086,335.0723691819484,0.6357217642314578
150,0.0,0.0,7.520859703250267,287.7288885745667,0.6849316360046719
151,0.8754558133205098,0.0,7.553888913866229,254.65756000531414,0.6177347053664421
152,1.6999271423602198,0.0,7.061844769846481,202.48038686889288,0.6408370482091841
153,2.453263095077598,0.0,6.960072951618426,109.41142867782395,0.6406931901980728
154,2.9020086942377055,0.0,7.064948393194755,112.53788198228978,0.5868068465243785
155,3.218820371701262,0.0,6.78865383498145,100.05829459418756,0.6171434038699191
156,3.806715677569939,0.0,6.518551840549711,88.50041755115592,0.6193205151044465
157,3.494248522222259,0.0,6.0566121583902275,89.72050551128723,0.6707216403138034
158,2.9455748450482506,0.0,5.592399527115043,94.51780818689927,0.6380010720975116
159,2.4677979369799377,0.0,5.2041148136466395,99.13040966399925,0.6083364786764612
160,1.8312050218351952,0.0,5.562394870484238,116.12384477123119,0.6398287307123328
161,0.8646273403930215,0.0,4.621354625992456,114.19988640176845,0.5834221154191142
162,0.07398282791438361,0.0,6.666772528085938,300.61397386032525,0.6353920053694959
163,0.0,0.0,6.906788277051983,284.3242040407109,0.6322913561488926
164,0.0,0.0,7.127422366248281,262.2860276746251,0.6648498194038397
165,0.0,0.0,7.499869680982717,265.0415138814968,0.6286400598273624
166,0.0,0.0,6.216601653844034,207.71225242000082,0.5874178687697494
167,0.0,0.0,6.756105740391214,231.11915334438186,0.6452949881298515
168,0.0025382500835783185,0.0,6.136979047188775,312.27433961317195,0.6853189964513883
169,0.03139464188739845,0.0,6.814887849782438,243.67885307688704,0.6136858133442574
170,0.057143576219394636,0.0,7.306514447992761,232.72502627589205,0.6322420259260066
171,0.0,0.0,6.824185952895055,236.75828537046576,0.6109906151987455
172,0.04130968387152525,0.0,7.2215967511423536,243.77493627115746,0.6329730315671585
173,0.025884070426826684,0.0,7.779075155255955,310.2590502357614,0.5910547500989697
174,0.0,0.0,7.498448756285833,315.5660450740088,0.6600935402593078
175,0.6416344212037117,0.0,7.8653817240077,225.34469637493953,0.6882066079850285
176,1.8071764701563133,0.0,7.67859160202388,294.9719224212081,0.6053786567427789
177,2.3603714938126465,0.0,7.563679324925278,297.86773277086206,0.6385014694042295
178,3.1513536725867186,0.0,7.2290824313084,104.02186800936406,0.6165030494197575
179,3.637584947571443,0.0,6.721437443826908,101.78616370115955,0.6326299259446578
180,3.430072771284073,0.0,6.403138506259156,97.81760529705926,0.6578070620243227
181,3.298013021242462,0.0,5.673275599058374,92.25047586396197,0.6493378451146187
182,3.029685378235425,0.0,6.045184810969197,104.66075456922408,0.6700554387453406
183,2.555843335379161,0.0,5.398160433481193,97.86850176855069,0.641180657237252
184,1.613704094366824,0.0,5.078646023188297,100.05322032701636,0.6374936083636591
185,1.029500127927042,0.0,5.26328431947227,111.53045712109878,0.7022783223852958
186,0.11894658931354982,0.0,6.147439638521888,305.6191586798466,0.6600721582747291
187,0.07933277740100578,0.0,7.0365417780339765,232.1786335403029,0.6405770882017393
188,0.0,0.0,7.257688102508876,269.8393345219981,0.6200882631597152
189,0.10995625150128314,0.0,7.160735147378233,306.80535016816464,0.6441355285321265
190,0.10286554320365791,0.0,5.519601721285308,209.9736939277184,0.6606625456773012
191,0.0,0.0,6.2294444128247335,307.21797337436516,0.6489452227909722
192,0.25082211592102716,0.0,6.566628489805308,224.4529370493313,0.6310076804838668
193,0.0,0.0,6.6493741127468775,263.88028697069024,0.632073735545669
194,0.044302316905876334,0.0,6.951422893401542,308.2426021060111,0.6329159670694725
195,0.0,0.0,7.405947628701686,295.07499323803563,0.6094798045343467
196,0.04618761258434156,0.0,7.379675926634813,277.7667043368928,0.6062291068220422
197,0.13920989011105742,0.0,7.5819275673773445,298.93620998490053,0.5928246339228497
198,0.0,0.0,7.658803403067839,332.23199398751603,0.6170266878451599
199,0.7072155537433227,0.0,7.076091119659365,255.3876381768407,0.6658884752347187
200,1.6960017416037954,0.0,7.185963946016045,193.04845171477115,0.6334784692792369
201,2.318148212601598,0.0,7.019453487955372,111.98238630391586,0.6020796159766797
202,2.9246192333166583,0.0,7.413921441999884,112.26582618110234,0.6097638506415735
203,3.3655624313840713,0.0,6.750392230435225,99.5327550086707,0.5830513095565538
204,3.4923011116816083,0.0,6.441976947232661,93.28222042162028,0.6347381779110798
205,3.535627867574765,0.0,6.098776371415371,89.75948559504117,0.6546567325133817
206,2.909313111107703,0.0,5.666798891298714,100.55505884813891,0.6057255283217396
207,2.517198742576224,0.0,5.491184516881264,99.74809037262844,0.6077083354076935
208,1.6890919056536529,0.0,5.265938949653077,101.59756969348345,0.6246409443146154
209,1.0696735020801775,0.0,4.674463126896496,106.53666675592844,0.6413009258427601
210,0.3033238194800999,0.0,6.631527942257566,307.9592491041202,0.6392109884747259
211,0.03641276830022165,0.0,6.62252704701353,250.26442541998387,0.6295479780866688
212,0.20090292617401,0.0,6.897263236364185,234.18873023250308,0.6454888047747075
213,0.0,0.0,7.067282590271209,297.82121831655934,0.623833956359497
214,0.0,0.0,8.49607621222664,297.00107996496,0.6361135287133727
215,0.0,0.0,6.4024293885736645,256.42519456083573,0.6671745202195096
216,0.0,0.0,6.609495131469291,305.27894385061416,0.6191890105453417
217,0.0,0.0,7.093314620344747,252.72215526015992,0.6210555155434969
218,0.0,0.0,7.362983859066366,267.98438279545155,0.6547181131786148
219,0.13801241342734633,0.0,7.617883292983195,239.73049919282101,0.6218284786868931
220,0.08398309347554281,0.0,7.721798832275071,287.45444791900405,0.6303207343253383
221,0.05565166091032555,0.0,7.594274079699274,273.0500831641974,0.5918812823253444
222,0.0,0.0,7.783649151120677,244.0106997636642,0.6145275680226251
223,0.8192371794322639,0.0,7.972621620326861,273.31510553627606,0.6303191805121424
224,1.7539917586775433,0.0,12.35026963019648,275.3936539131492,0.638114027483795
225,2.4913937417895133,0.0,7.526777245723572,254.38622923362098,0.6480628283052713
226,3.0618342583695966,0.0,7.211438215807665,114.6011983675052,0.6511120285060339
227,3.4253261669131514,0.0,7.199129434874643,113.27513688299814,0.6415664721756807
228,3.4858863257432877,0.0,6.22219636111845,95.04461471864305,0.6341268256188295
229,3.1497816365478744,0.0,6.16068483860984,99.47303695508468,0.6452317995690583
230,2.897260229513052,0.0,5.952544796949465,92.22981799643199,0.6455520556384582
231,2.3758000136922393,0.0,5.173999956906562,86.96182419791184,0.6666452712734905
232,1.9536079246358022,0.0,5.185093239215872,99.04835522478827,0.6283782350769719
233,0.8545939612460709,0.0,5.153397215236942,115.05876123421261,0.6343753962373565
234,0.08100409556693444,0.0,6.5373823229395995,263.7082391563167,0.6702137995088024
235,0.17570861718898675,0.0,6.781437974374539,305.56179941451796,0.6523134859796819
236,0.04000363812026015,0.0,6.846665396532544,243.52892306022238,0.6031461194992416
237,0.0,0.0,6.851431779696097,314.65762797438305,0.6244558057719816
238,0.0,0.0,6.105691105843445,263.7366066036727,0.6293365786296231
239,0.0,0.0,6.320738573022806,251.5561187273295,0.6332529154857635
240,0.036784667301115126,0.0,7.241596206229829,294.12140768329004,0.6017368912098915
241,0.13536837582566114,0.0,6.564946049729183,266.8566498361944,0.5893351406246783
242,0.06837736937231786,0.0,7.325260851747205,217.18377136938994,0.6508306007553005
243,0.0925580600954853,0.0,7.586843062254206,319.3692689600606,0.6299203366372123
244,0.08612171416441072,0.0,7.782282701526833,263.9500806989129,0.6356213043626722
245,0.24048276793510265,0.0,7.503197591284282,235.839418655322,0.6139939202191392
246,0.0,0.0,8.083357748155239,292.9193235263229,0.655592689821916
247,0.9247695201596816,0.0,7.784251620599323,243.51123104049856,0.6131165435136509
248,1.8346571244731946,0.0,7.882403855351233,290.32937238165107,0.6801051587720262
249,2.6245456920811066,0.0,7.114264924707195,120.80561601488927,0.626931374406271
250,2.7397718212969964,0.0,7.530518008357011,116.82150588846054,0.6769699375136579
251,3.318059399949755,0.0,6.843773284160397,109.55288642001531,0.6381649807026543
252,3.474980759427341,0.0,6.404781281657808,85.57897753750024,0.636301288060154
253,3.2572099541533768,0.0,6.245731891757247,100.04573560505789,0.6623200976127287
254,3.132745032702285,0.0,5.506283813484119,83.30325115520354,0.6280472060569596
255,2.5011524761066277,0.0,5.259448261509702,84.57825674848763,0.6387480469697854
256,1.7024260440830972,0.0,5.522314444740807,102.71638752979833,0.6511537555835949
257,0.7097721983796605,0.0,5.201999757977547,118.22781471213986,0.5920370907031535
258,0.0,0.0,6.7807699706233775,219.12346969815616,0.6360162676461187
259,0.0,0.0,6.280460734662022,316.09138922516456,0.623590595391389
260,0.05457744388465427,0.0,6.533037422116915,255.74822762749767,0.6510548699294805
261,0.0,0.0,6.64094074504841,236.963074413007,0.6179066194919186
262,0.0,0.0,6.259075304259935,248.1786747815373,0.6497890535543767
263,0.0,0.0,6.07450739277571,245.72844877826472,0.616362165252286
264,0.0,0.0,6.676358913956059,309.10002291193047,0.6076242228488238
265,0.20079307039903263,0.0,6.668752680559566,285.82925097649655,0.6203236364227381
266,0.30023165627513115,0.0,7.24945846660278,316.23143656044317,0.6703280685283102
267,0.0,0.0,7.062814139451351,300.5467061832573,0.5995240311148623
268,0.11326300522820257,0.0,7.195057128683567,275.0208819493023,0.6097161366689201
269,0.16814531818398043,0.0,7.299836371143479,254.2490718699297,0.6433647967991252
270,0.15414503910055688,0.0,7.439547822369724,323.5389021449511,0.5967527408053884
271,0.8918523764908978,0.0,6.990744018215563,245.8338548129668,0.6489882171373698
272,1.5937504839077798,0.0,7.415319757722453,282.00272728075174,0.6160129998415212
273,2.4162772110970345,0.0,6.903593722566771,106.82506121358517,0.616643252908579
274,2.807651028842711,0.0,6.798104150983025,104.90149989386077,0.5908431349887197
275,3.4093766744522984,0.0,6.711872111875689,86.04399914739503,0.6195689507358187
276,3.59329927916833,0.0,6.47225981003375,96.47480146466089,0.6557456046420972
277,3.153581535474856,0.0,6.343138797147954,93.03791227275956,0.6206895824902721
278,3.0248706063779887,0.0,6.288997852748131,94.69326977651494,0.6369629610839063
279,2.509956416418127,0.0,6.11049098663901,116.52530384289842,0.6419438055756577
280,1.8999185065966304,0.0,6.126444899494163,113.63379315361033,0.6506672024362516
281,1.071301431798464,0.0,5.3353986550220975,111.88588776673207,0.612933223381542
282,0.09615287295087217,0.0,6.777049754206862,300.1245752350283,0.6461415100825025
283,0.0,0.0,6.713695492176922,305.68507477133517,0.6650990233563685
284,0.0,0.0,6.859912560609646,277.7404507876558,0.6331411581946513
285,0.14451512309570294,0.0,7.44061448160789,258.71986923826205,0.6095887176832387
286,0.0,0.0,6.294707908903979,249.55344861879558,0.6294373653195743
287,0.0,0.0,6.255833842109867,295.3249991968262,0.598523181775155
288,0.18729726436565516,0.0,6.661465083209492,250.19436291678022,0.6423580962542552
289,0.015345784658532147,0.0,7.26853198867268,326.557003184374,0.5967994106646536
290,0.0,0.0,7.457816245686785,216.48959881564642,0.6200124044383006
291,0.0,0.0,7.89284029140946,324.9069891499069,0.6497462726021207
292,0.07671863577541146,0.0,7.836245427833884,288.9823380032428,0.6015781150387741
293,0.0,0.0,8.20163253303981,325.09809489985776,0.6232249815958951
294,0.13935744901088923,0.0,8.592545994897167,269.047558652398,0.6520090360080556
295,1.0597078048805062,0.0,8.01107971523449,289.6970065619056,0.5991964256238256
296,1.6719018467676394,0.0,8.07314364540491,284.5908962943728,0.6192245522650328
297,2.414434689588673,0.0,7.952876880417709,290.5832849173849,0.6263069615991588
298,3.0185721217545725,0.0,7.493739340971095,109.64627694697577,0.5959734499038398
299,3.2365287163012195,0.0,7.491098736018983,109.65899839859692,0.6400115694220527
300,3.5453381975994342,0.0,7.51639077091234,89.73195169331659,0.6529477657250786
301,3.3591131372221628,0.0,6.980533458432249,92.89559801663214,0.6499321139255648
302,3.125313333666756,0.0,6.299011878087184,88.78533917591356,0.6102758450713435
303,2.402861323121152,0.0,5.761122663566234,94.17469212772765,0.6575143903263728
304,1.6444279984544903,0.0,5.793099638405891,110.89275276912909,0.6476814296689394
305,1.1264006776775015,0.0,5.522483045326678,106.18216453358536,0.6261429068818719
306,0.0,0.0,6.804036142615541,326.2825776524656,0.6437199147576665
307,0.0,0.0,7.201129340225561,256.0110822935417,0.6212670732012489
308,0.0,0.0,7.249482381526458,257.18986351486484,0.6338256378008436
309,0.0,0.0,6.9180546786457375,311.2221587788625,0.6562011568257414
310,0.0,0.0,6.030588777640872,310.92785087686843,0.6384869613516352
311,0.0,0.0,6.080798543736385,298.2774991451735,0.6596168368522717
312,0.0,0.0,6.81018003035469,307.25019091272907,0.6208009736458584
313,0.0,0.0,6.9880647593298795,295.8286244008813,0.6276239645208874
314,0.043538158748103586,0.0,7.422970028382931,275.33276813161376,0.6084065247529489
315,0.08418969873533468,0.0,7.433408030232912,295.3435019925315,0.6331512425257179
316,0.05603636942540698,0.0,7.818586462339641,300.3193743609859,0.639651312983763
317,0.0,0.0,7.782260589861493,300.4139613865089,0.5707135687643932
318,0.04765972821030029,0.0,7.55914944083264,277.1853769875192,0.5965197571038843
319,0.8914111107448943,0.0,7.668919881450653,214.5928975418723,0.6351030120915548
320,1.7372409652328296,0.0,6.811691740306456,278.84948392018146,0.623766221790812
321,2.2681894279401265,0.0,7.3951109024470725,241.04958195956758,0.5873213310288127
322,3.111646978939704,0.0,6.627508311849762,92.782222789347,0.6200206211603798
323,3.3639877452213196,0.0,6.597794857579499,87.98895134754329,0.6663419040595592
324,3.7047520935233798,0.0,6.563109077534018,98.64644891243533,0.637625450265445
325,3.4575526223709723,0.0,6.295376828090172,81.31485795799527,0.5949610399290428
326,2.8971068295653324,0.0,7.9718719226757395,188.4043919878688,0.6251143896808544
327,2.310210505867444,0.0,5.83650283108985,97.82043257010898,0.5834094677524252
328,1.8881174140288148,0.0,5.163945180138017,96.6466830579225,0.6243345908419139
329,0.8008821092632745,0.0,5.536948532265142,116.2621477534161,0.6189807651772609
330,0.08213894489476094,0.0,6.856818496319481,275.24038707235957,0.6486534136360955
331,0.0,0.0,7.389144162202404,267.7605698501866,0.6166907146415825
332,0.25246016815025624,0.0,7.123556242723007,280.5746267327702,0.6072637652938085
333,0.009623211818218487,0.0,7.14369334141711,214.53298040738255,0.629899573840537
334,0.1818927837502682,0.0,6.165956176744494,237.60510396480973,0.6795349648962014
335,0.16009766052886107,0.0,6.393760845911482,290.4420408713058,0.6122705506087764
336,0.0,0.0,7.023040280662958,279.77137149731084,0.6454609380746598
337,0.0,0.0,7.443664227933801,223.8718947377731,0.6088324440163017
338,0.17874144616902135,0.0,8.087774111949178,317.71040147620715,0.6066422736461855
339,0.0008493812983948801,0.0,7.507800398575112,314.0476815222559,0.6358423446846241
340,0.0,0.0,8.227628299382399,334.16092240049784,0.6197789948095266
341,0.1456388823182346,0.0,7.966538795062526,317.3978295421082,0.6475015053665305
342,0.31018158065505125,0.0,8.212929975456246,233.5700307876403,0.644201697496742
343,0.9030467313484092,0.0,8.529665605633662,304.78566661131345,0.6457599429065825
344,1.92020949453052,0.0,8.435193503285722,296.26473254325,0.6292982044760121
345,2.4580911433144905,0.0,8.118228669010096,230.32884531248894,0.651499601978087
346,3.196827098392252,0.0,7.451545478040653,102.41250987711952,0.6297755468214148
347,3.355364092430338,0.0,7.5294819522709755,101.91910588480543,0.6437832288259393
348,3.6636355536258,0.0,7.512650754722716,103.09463231002661,0.5885798238493232
349,3.4500840952353586,0.0,6.5080886019069215,84.63458094348958,0.629791299739071
350,3.0134662454212386,0.0,6.424700750263874,101.34880734992112,0.6336527733342481
351,2.50797825574596,0.0,6.420222365595029,103.93843813577584,0.6419166502405076
352,1.6899141410098295,0.0,6.345712814060373,107.98201645618711,0.6294850824079222
353,0.7759559003546642,0.0,6.199071050398726,175.65192905012998,0.6468638668662834
354,0.0,0.0,7.423090953040767,241.5624331158566,0.6160884409600905
355,0.0,0.0,7.4198525676952105,333.2393494302286,0.6063232408970626
